id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Team,Season,League
13052,Francisco Conceição,26,1320,3,3.1290370896458626,3,4.405173312872648,40,28,3,1,F M S,Juventus,3,3.1290370896458626,12.86916140280664,7.611164345405996,Juventus,2024,Serie A
1122,Manuel Locatelli,36,2852,2,1.728091100230813,2,3.160760385915637,25,29,9,0,M S,Juventus,1,0.9667923059314489,15.23953227698803,12.483740866184235,Juventus,2024,Serie A
5360,Weston McKennie,32,2334,2,2.9408072270452976,4,4.656233137473464,22,32,3,0,D F M S,Juventus,2,2.9408072270452976,10.659127198159695,5.942629124969244,Juventus,2024,Serie A
9841,Andrea Cambiaso,33,2227,2,0.9298030640929937,3,2.9846264300867915,17,34,4,0,D F M S,Juventus,2,0.9298030640929937,13.496584210544825,11.934343788772821,Juventus,2024,Serie A
12905,Nicolò Savona,28,1724,2,0.6217741407454014,1,1.6131829097867012,6,16,5,0,D S,Juventus,2,0.6217741407454014,6.450548764318228,5.277569431811571,Juventus,2024,Serie A
8313,Pierre Kalulu Kyatengwa,29,2330,1,0.848704170435667,0,0.5810731491073966,7,11,2,1,D S,Juventus,1,0.848704170435667,9.870267361402512,9.131030634045601,Juventus,2024,Serie A
10993,Federico Gatti,30,2207,1,2.6437892597168684,0,0.2836914574727416,25,6,2,0,D S,Juventus,1,2.6437892597168684,6.388843132182956,5.920589059591293,Juventus,2024,Serie A
1093,Mattia Perin,5,450,0,0,0,0,0,0,0,0,GK,Juventus,0,0,1.6500126346945763,1.6500126346945763,Juventus,2024,Serie A
2244,Danilo,12,573,0,0.057766515761613846,1,0.8046743385493755,1,3,2,0,D S,Juventus,0,0.057766515761613846,5.81393438577652,5.480348378419876,Juventus,2024,Serie A
6122,Douglas Luiz,19,491,0,0.6867432445287704,0,1.156847040168941,8,14,2,0,M S,Juventus,0,0.6867432445287704,3.9437844902276993,3.053325790911913,Juventus,2024,Serie A
6960,Bremer,6,540,0,0.13108684495091438,0,0,3,0,2,0,D,Juventus,0,0.13108684495091438,2.9775117337703705,2.964154303073883,Juventus,2024,Serie A
7379,Nicolo Fagioli,17,557,0,0.4226715564727783,0,0.21565907448530197,12,4,4,0,M S,Juventus,0,0.4226715564727783,4.233309045433998,3.8197509571909904,Juventus,2024,Serie A
8090,Lloyd Kelly,12,1018,0,0.6167027596384287,0,0.1340404450893402,7,3,1,0,D S,Juventus,0,0.6167027596384287,3.028360364958644,2.810955699533224,Juventus,2024,Serie A
10890,Michele Di Gregorio,33,2970,0,0,0,0.3083939254283905,0,1,0,0,GK,Juventus,0,0,3.53214343264699,3.53214343264699,Juventus,2024,Serie A
11054,Juan Cabal,7,464,0,0.1306802649050951,0,0.17204512655735016,5,1,0,0,D S,Juventus,0,0.1306802649050951,3.065493978559971,3.04121283441782,Juventus,2024,Serie A
11383,Renato Veiga,13,1091,0,0.8249842878431082,1,0.039737433195114136,12,2,2,0,D S,Juventus,0,0.8249842878431082,3.344063217751682,3.2855254961177707,Juventus,2024,Serie A
12906,Jonas Rouhi,5,206,0,0,0,0,0,0,0,0,D S,Juventus,0,0,0.3243759274482727,0.3243759274482727,Juventus,2024,Serie A
12999,Lorenzo Anghelè,1,2,0,0,0,0,0,0,0,0,S,Juventus,0,0,0,0,Juventus,2024,Serie A
13072,Vasilije Adzic,6,33,0,0.027242431417107582,0,0,1,0,0,0,S,Juventus,0,0.027242431417107582,0.09828288853168488,0.07104045525193214,Juventus,2024,Serie A
13254,Diego Pugno,1,5,0,0,0,0.05232212319970131,0,1,0,0,S,Juventus,0,0,0.05232212319970131,0,Juventus,2024,Serie A
13354,Alberto Costa,9,342,0,1.0256558116525412,1,0.12016567960381508,7,2,3,0,D S,Juventus,0,1.0256558116525412,3.0140678621828556,2.2493527457118034,Juventus,2024,Serie A
2662,Christian Pulisic,34,2518,11,11.676121918484569,9,7.215573945082724,57,69,1,0,F M S,AC Milan,8,8.63092665374279,21.96822089701891,9.794868961907923,AC_Milan,2024,Serie A
11965,Tijjani Reijnders,37,3136,10,8.066354492679238,4,4.986120350658894,77,46,2,1,M S,AC Milan,10,8.066354492679238,25.904059149324894,16.791109887883067,AC_Milan,2024,Serie A
7193,Rafael Leão,34,2329,8,8.671459373086691,8,7.545301603153348,67,58,5,0,F M S,AC Milan,8,8.671459373086691,19.97986435238272,9.706410181708634,AC_Milan,2024,Serie A
1804,Álvaro Morata,16,1110,5,4.817088529467583,0,0.9593266900628805,27,7,5,0,F M S,AC Milan,5,4.817088529467583,7.887570891529322,3.076422202400863,AC_Milan,2024,Serie A
13453,Santiago Giménez,14,665,5,4.460054490715265,2,1.6851547174155712,23,6,3,1,F S,AC Milan,5,3.6987556889653206,5.886839214712381,1.0301849097013474,AC_Milan,2024,Serie A
2547,Theo Hernández,33,2698,4,3.1725775552913547,3,5.343857791274786,44,48,4,1,D S,AC Milan,4,2.411278731189668,16.70346779935062,14.54358809813857,AC_Milan,2024,Serie A
702,Tammy Abraham,28,1173,3,7.742781264707446,4,2.491778311319649,28,15,1,0,F S,AC Milan,2,6.220183564350009,9.880658481270075,2.144726501777768,AC_Milan,2024,Serie A
7208,Samuel Chukwueze,26,910,3,2.7906703650951385,2,3.146787761710584,32,27,0,0,F M S,AC Milan,3,2.7906703650951385,6.90047693438828,2.527507521212101,AC_Milan,2024,Serie A
4920,Matteo Gabbia,26,2159,2,1.5626689977943897,0,0.17323392629623413,14,2,4,0,D S,AC Milan,2,1.5626689977943897,10.157022289931774,10.14400365203619,AC_Milan,2024,Serie A
6228,Luka Jovic,15,549,2,2.270533040165901,0,1.1450764555484056,11,12,1,0,F S,AC Milan,2,2.270533040165901,3.655979346483946,1.315719859674573,AC_Milan,2024,Serie A
7892,João Félix,15,761,2,2.875185754150152,0,1.5514497235417366,29,10,3,0,M S,AC Milan,2,2.875185754150152,6.425452150404453,3.1223751958459616,AC_Milan,2024,Serie A
8642,Strahinja Pavlovic,24,1866,2,2.1691710744053125,1,1.2954732533544302,17,6,3,1,D S,AC Milan,2,2.1691710744053125,8.996752217411995,7.717672035098076,AC_Milan,2024,Serie A
6945,Youssouf Fofana,35,2516,1,1.1362495608627796,6,3.525792809203267,36,24,5,0,M S,AC Milan,1,1.1362495608627796,14.933577582240105,11.940524335950613,AC_Milan,2024,Serie A
11966,Noah Okafor,11,408,1,2.1913086399435997,0,0.3501623868942261,12,4,0,0,F M S,AC Milan,1,2.1913086399435997,3.1692574098706245,0.6277863867580891,AC_Milan,2024,Serie A
638,Kyle Walker,11,658,0,0.03533044923096895,0,0.7268215194344521,2,6,1,0,D S,AC Milan,0,0.03533044923096895,4.442914701998234,3.9260381013154984,AC_Milan,2024,Serie A
688,Ruben Loftus-Cheek,19,1022,0,0.7318667685613036,0,1.7056302540004253,9,16,3,0,M S,AC Milan,0,0.7318667685613036,5.9890375174582005,4.1603625528514385,AC_Milan,2024,Serie A
703,Fikayo Tomori,22,1590,0,0.12429790012538433,1,0.5303027667105198,2,8,2,1,D S,AC Milan,0,0.12429790012538433,7.266339126974344,6.786335755139589,AC_Milan,2024,Serie A
1254,Alessandro Florenzi,1,4,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0,0,AC_Milan,2024,Serie A
1501,Marco Sportiello,2,124,0,0,0,0,0,0,0,0,GK S,AC Milan,0,0,1.021978735923767,1.021978735923767,AC_Milan,2024,Serie A
1574,Davide Calabria,7,320,0,0.5835657939314842,0,0.3366461992263794,3,1,0,0,D S,AC Milan,0,0.5835657939314842,2.2863573282957077,2.0613361820578575,AC_Milan,2024,Serie A
3737,Mike Maignan,37,3296,0,0,0,0.5241070203483105,0,5,1,0,GK,AC Milan,0,0,8.307053437456489,7.820246497169137,AC_Milan,2024,Serie A
6672,Riccardo Sottil,6,111,0,0.053082626312971115,0,0.2918042838573456,2,3,0,0,M S,AC Milan,0,0.053082626312971115,0.935064610093832,0.8974561281502247,AC_Milan,2024,Serie A
6981,Ismael Bennacer,6,308,0,0.046590205281972885,0,0.11605381406843662,3,4,2,0,M S,AC Milan,0,0.046590205281972885,1.397074207663536,1.3504839986562729,AC_Milan,2024,Serie A
7430,Emerson,17,1392,0,0.34718056581914425,0,0.955795057117939,10,15,5,0,D S,AC Milan,0,0.34718056581914425,5.5557965859770775,4.902985647320747,AC_Milan,2024,Serie A
8297,Alexis Saelemaekers,1,90,0,0,0,0.05568534508347511,0,2,0,0,D,AC Milan,0,0,0.6831433176994324,0.6274579763412476,AC_Milan,2024,Serie A
8378,Malick Thiaw,22,1800,0,0.4467847943305969,0,0.16911807097494602,7,4,2,0,D S,AC Milan,0,0.4467847943305969,9.644850574433804,9.563174664974213,AC_Milan,2024,Serie A
8512,Filippo Terracciano,13,527,0,0.14827925339341164,0,0.08551276847720146,3,2,3,0,D M S,AC Milan,0,0.14827925339341164,1.264762431383133,1.1627901270985603,AC_Milan,2024,Serie A
8771,Yunus Musah,29,1561,0,2.601052531041205,2,2.0415506903082132,22,23,5,0,D F M S,AC Milan,0,2.601052531041205,9.60949918627739,7.54957664385438,AC_Milan,2024,Serie A
10898,Warren Bondo,4,168,0,0.030824078246951103,0,0.06182026118040085,1,1,1,0,M S,AC Milan,0,0.030824078246951103,1.956470087170601,1.8638257533311844,AC_Milan,2024,Serie A
11967,Davide Bartesaghi,4,115,0,0.030320703983306885,0,0.1432030163705349,1,2,0,1,D S,AC Milan,0,0.030320703983306885,0.9094470888376236,0.8431871682405472,AC_Milan,2024,Serie A
11968,Kevin Zeroli,1,9,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0.09477823227643967,0.09477823227643967,AC_Milan,2024,Serie A
12168,Alejandro Jiménez,22,1285,0,1.2752824798226357,1,1.689367761835456,15,12,6,0,D M S,AC Milan,0,1.2752824798226357,7.944430101662874,5.334013137966394,AC_Milan,2024,Serie A
12218,Francesco Camarda,10,194,0,0.5220109783113003,0,0.28130099922418594,8,5,0,0,F S,AC Milan,0,0.5220109783113003,1.516376305371523,0.8795242458581924,AC_Milan,2024,Serie A
13151,Mattia Liberali,1,63,0,0.06840144842863083,0,0.07609933614730835,2,1,0,0,M,AC Milan,0,0.06840144842863083,0.3106605112552643,0.18091922998428345,AC_Milan,2024,Serie A
13328,Bob Omoregbe,1,2,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0,0,AC_Milan,2024,Serie A
11736,Artem Dovbyk,32,2454,12,14.354873014613986,2,2.92091160826385,63,25,0,0,F S,Roma,10,12.832275385037065,14.934369965456426,3.34222876932472,Roma,2024,Serie A
8297,Alexis Saelemaekers,22,1420,7,3.0717705376446247,3,2.9446504916995764,25,24,4,0,D F M S,Roma,7,3.0717705376446247,11.737130745314062,8.01107267010957,Roma,2024,Serie A
1294,Paulo Dybala,24,1431,6,7.097136401571333,3,6.226575620472431,50,40,2,0,F M S,Roma,3,4.813239821232855,12.7716128481552,7.265248727984726,Roma,2024,Serie A
9965,Matìas Soulè Malvano,27,1807,5,3.697174882516265,5,6.449352219700813,42,51,3,0,D F M S,Roma,5,3.697174882516265,14.138921145349741,6.339091908186674,Roma,2024,Serie A
1168,Bryan Cristante,30,2046,4,2.4521201327443123,2,1.721342091448605,30,18,8,0,M S,Roma,4,2.4521201327443123,10.653758198022842,8.618931483477354,Roma,2024,Serie A
5954,Eldor Shomurodov,27,1082,4,5.652864208444953,4,1.8670945186167955,29,17,1,0,F M S,Roma,4,5.652864208444953,7.127035621553659,1.596219727769494,Roma,2024,Serie A
1248,Leandro Paredes,22,1370,3,2.1564809433184564,1,1.6625222507864237,26,21,4,0,M S,Roma,1,0.6338833100162446,10.667602295055985,9.504389160312712,Roma,2024,Serie A
1252,Stephan El Shaarawy,31,1075,3,2.968658696860075,4,1.2206020690500736,28,15,2,0,D F M S,Roma,3,2.968658696860075,8.5647276006639,5.534490182995796,Roma,2024,Serie A
1040,Angelino,38,3182,2,1.4242041343823075,1,5.52251351904124,24,50,1,0,D M S,Roma,2,1.4242041343823075,13.30595819465816,9.541474713012576,Roma,2024,Serie A
1471,Lorenzo Pellegrini,25,1648,2,5.427780851721764,1,2.6245815753936768,42,27,4,0,M S,Roma,1,4.666482016444206,9.614778824150562,4.58295938745141,Roma,2024,Serie A
6159,Gianluca Mancini,37,3152,2,2.963864615187049,0,1.0477176792919636,22,15,8,0,D S,Roma,2,2.963864615187049,12.107092240825295,11.160773133859038,Roma,2024,Serie A
7482,Kouadio Kone,34,2597,2,2.9576583448797464,1,1.7725180741399527,34,19,6,0,M S,Roma,2,2.9576583448797464,14.167982800863683,11.84147794637829,Roma,2024,Serie A
11470,Niccolò Pisilli,28,1198,2,3.067274132743478,1,0.9415066838264465,27,10,7,0,M S,Roma,2,3.067274132743478,5.933968747034669,3.9242928493767977,Roma,2024,Serie A
9951,Tommaso Baldanzi,31,777,1,1.9191363900899887,1,1.3112524915486574,20,10,2,0,M S,Roma,1,1.9191363900899887,5.2209326811134815,2.456991894170642,Roma,2024,Serie A
373,Mats Hummels,14,925,0,0.6159650785848498,0,0.07733597233891487,8,2,1,0,D S,Roma,0,0.6159650785848498,5.503668360412121,5.38141018897295,Roma,2024,Serie A
702,Tammy Abraham,1,1,0,0,0,0,0,0,0,0,S,Roma,0,0,0.01864076778292656,0.01864076778292656,Roma,2024,Serie A
6136,Mario Hermoso,8,228,0,0.07017364352941513,0,0,1,0,0,1,D S,Roma,0,0.07017364352941513,0.45139576122164726,0.45139576122164726,Roma,2024,Serie A
6872,Mehmet Zeki Çelik,31,2270,0,0.6175438268110156,2,1.8601762130856514,13,19,5,0,D M S,Roma,0,0.6175438268110156,6.364265374839306,5.347411056980491,Roma,2024,Serie A
7049,Evan Ndicka,38,3420,0,1.0002613915130496,1,1.0897020567208529,18,8,2,0,D,Roma,0,1.0002613915130496,14.56415120139718,14.46067021600902,Roma,2024,Serie A
8372,Lucas Gourna Douath,6,220,0,0.2261843979358673,0,0.09307190775871277,3,2,2,0,M S,Roma,0,0.2261843979358673,1.0990982353687286,0.8322771042585373,Roma,2024,Serie A
8651,Enzo Le Fée,6,317,0,0.18994251638650894,0,0.1334311068058014,4,3,1,0,M S,Roma,0,0.18994251638650894,1.0235081762075424,0.7803870625793934,Roma,2024,Serie A
9036,Nicola Zalewski,12,526,0,0.17941197752952576,0,0.808202626183629,5,10,0,0,D M S,Roma,0,0.17941197752952576,2.1250456012785435,1.285151645541191,Roma,2024,Serie A
10967,Mile Svilar,38,3420,0,0.08025249093770981,0,0,1,0,1,0,GK,Roma,0,0.08025249093770981,7.252380753867328,7.252380753867328,Roma,2024,Serie A
12869,Samuel Dahl,2,39,0,0,0,0,0,0,0,0,S,Roma,0,0,0.06342943012714386,0.06342943012714386,Roma,2024,Serie A
13053,Saud Abdulhamid,4,208,0,0.014963983558118343,1,0.37896348536014557,1,2,0,0,D S,Roma,0,0.014963983558118343,1.148334621451795,0.7544071078300476,Roma,2024,Serie A
13389,Devyne Rensch,14,458,0,0.6233813874423504,1,0.7634415775537491,3,2,0,0,D S,Roma,0,0.6233813874423504,2.320372387766838,2.1854646783322096,Roma,2024,Serie A
13449,Victor Nelsson,4,179,0,0.04691377282142639,0,0,1,0,0,0,D S,Roma,0,0.04691377282142639,0.5982119515538216,0.5982119515538216,Roma,2024,Serie A
13450,Anass Salah-Eddine,3,156,0,0.4623778164386749,1,0.04638083651661873,2,2,0,0,D S,Roma,0,0.4623778164386749,2.121259570121765,1.6293084435164928,Roma,2024,Serie A
594,Romelu Lukaku,36,2913,14,13.292909391224384,10,4.244027925655246,64,34,4,0,F S,Napoli,11,10.247714065015316,16.940836619585752,4.888765563257039,Napoli,2024,Serie A
5560,Scott McTominay,34,2938,12,8.857582463882864,4,2.8353318478912115,76,26,3,0,M S,Napoli,12,8.857582463882864,17.02024569362402,7.907815325073898,Napoli,2024,Serie A
6434,Franck Zambo,35,2862,6,5.063090787269175,4,2.627801673486829,44,26,5,0,M S,Napoli,6,5.063090787269175,14.759264782071114,9.680886253714561,Napoli,2024,Serie A
7500,Giacomo Raspadori,26,1110,6,5.084815743379295,1,2.190453313291073,42,29,1,0,F M S,Napoli,6,5.084815743379295,8.41600340232253,2.6321063581854105,Napoli,2024,Serie A
7453,Khvicha Kvaratskhelia,17,1201,5,4.196013361215591,3,3.7051555328071117,50,27,1,0,F M S,Napoli,4,3.434714525938034,8.84681673720479,3.6589537039399147,Napoli,2024,Serie A
1473,Matteo Politano,37,2881,3,3.645138157531619,4,6.106871038675308,56,55,3,0,D F M S,Napoli,3,3.645138157531619,14.71786006912589,9.300267823040485,Napoli,2024,Serie A
6978,Giovanni Di Lorenzo,37,3330,3,3.556538237258792,2,4.0602543745189905,21,37,6,0,D,Napoli,3,3.556538237258792,13.787290934473276,11.077612202614546,Napoli,2024,Serie A
12993,David Neres,28,1268,2,2.9942986806854606,4,3.375439688563347,29,26,1,0,F S,Napoli,2,2.9942986806854606,9.530023638159037,4.620999600738287,Napoli,2024,Serie A
1102,Giovanni Simeone,30,349,1,2.2662558434531093,1,0.9974416717886925,13,8,1,0,F S,Napoli,1,2.2662558434531093,3.654563601128757,1.0467244498431683,Napoli,2024,Serie A
1500,Leonardo Spinazzola,27,1531,1,1.021505981683731,1,4.10211580991745,12,26,1,0,D F S,Napoli,1,1.021505981683731,9.819637268781662,5.675645746290684,Napoli,2024,Serie A
5025,Alessandro Buongiorno,22,1931,1,0.7932021021842957,0,0.6279377229511738,8,5,2,0,D,Napoli,1,0.7932021021842957,8.373556986451149,8.244964852929115,Napoli,2024,Serie A
6034,Philip Billing,10,164,1,1.9009495750069618,0,0.1413416489958763,6,3,1,0,M S,Napoli,1,1.9009495750069618,1.9609037414193153,0.6691972948610783,Napoli,2024,Serie A
7924,Amir Rrahmani,38,3410,1,2.2584940614178777,3,1.5486852955073118,28,11,2,0,D,Napoli,1,2.2584940614178777,13.18892247788608,12.652464220300317,Napoli,2024,Serie A
1158,Simone Scuffet,1,90,0,0,0,0,0,0,0,0,GK,Napoli,0,0,0,0,Napoli,2024,Serie A
1247,Juan Jesus,15,1076,0,0.25975461304187775,1,0.10411646217107773,3,1,2,0,D S,Napoli,0,0.25975461304187775,2.991619162261486,2.991619162261486,Napoli,2024,Serie A
1892,Alex Meret,34,3005,0,0,0,0,0,0,0,0,GK,Napoli,0,0,6.570487875491381,6.570487875491381,Napoli,2024,Serie A
4911,Alessio Zerbin,2,2,0,0,0,0,0,0,0,0,S,Napoli,0,0,0,0,Napoli,2024,Serie A
6125,Stanislav Lobotka,32,2678,0,0.2537906588986516,1,1.2683991631492972,7,17,3,0,M S,Napoli,0,0.2537906588986516,13.80389129370451,13.176433347165585,Napoli,2024,Serie A
6368,Mathías Olivera,32,2360,0,1.097764770500362,2,1.817230924963951,16,25,4,0,D S,Napoli,0,1.097764770500362,13.384824394248426,11.29226868506521,Napoli,2024,Serie A
7087,Elia Caprile,4,325,0,0,0,0,0,0,0,0,GK S,Napoli,0,0,0.11712678521871567,0.11712678521871567,Napoli,2024,Serie A
7988,Billy Gilmour,26,1161,0,0.6270224712789059,1,1.503951701335609,9,21,0,0,M S,Napoli,0,0.6270224712789059,8.001585158519447,6.564580678939819,Napoli,2024,Serie A
9902,Pasquale Mazzocchi,20,691,0,0.3297137916088104,0,0.44114045798778534,3,5,2,0,D S,Napoli,0,0.3297137916088104,2.241537034511566,1.548105027526617,Napoli,2024,Serie A
10200,Rafa Marín,4,133,0,0.0963965579867363,0,0,2,0,1,0,D S,Napoli,0,0.0963965579867363,0.5633276551961899,0.547226145863533,Napoli,2024,Serie A
11306,Cyril Ngonge,18,177,0,0.5907556600868702,0,0.19643199816346169,13,3,2,0,F S,Napoli,0,0.5907556600868702,0.797872643917799,0.15808765590190887,Napoli,2024,Serie A
11877,Michael Folorunsho,6,27,0,0.11613211780786514,0,0,1,0,0,0,S,Napoli,0,0.11613211780786514,0.11613211780786514,0,Napoli,2024,Serie A
11966,Noah Okafor,4,27,0,0.03875735029578209,0,0.41397229954600334,1,3,0,0,S,Napoli,0,0.03875735029578209,0.45272964984178543,0.021049901843070984,Napoli,2024,Serie A
11989,Walid Cheddira,1,5,0,0,0,0.06402041763067245,0,1,0,0,S,Napoli,0,0,0.06402041763067245,0,Napoli,2024,Serie A
318,Pierre-Emerick Aubameyang,34,2651,16,22.92249481752515,8,5.676151594147086,116,26,4,0,F M S,Marseille,12,19.88211416080594,26.3315849006176,4.60744265653193,Marseille,2023,Ligue 1
5675,Ismaila Sarr,23,1434,3,4.0526722595095634,4,2.7649366967380047,25,20,1,0,F M S,Marseille,3,4.0526722595095634,10.088432066142559,4.578065328299999,Marseille,2023,Ligue 1
6773,Samuel Gigot,21,1735,3,3.7836338691413403,0,0.6496247239410877,19,7,7,1,D S,Marseille,3,3.7836338691413403,7.087280634790659,6.3591769225895405,Marseille,2023,Ligue 1
8697,Jonathan Clauss,27,2089,3,1.394891146570444,4,4.359142733737826,28,46,2,1,D M S,Marseille,3,1.394891146570444,13.26696152612567,9.870473228394985,Marseille,2023,Ligue 1
9307,Iliman Ndiaye,30,1647,3,4.741980096325278,3,2.8300538305193186,35,22,0,1,F M S,Marseille,3,4.741980096325278,12.221890777815133,5.667855674866587,Marseille,2023,Ligue 1
11380,Vitinha,18,921,3,5.534087149426341,2,2.816041424870491,37,18,1,0,F S,Marseille,3,5.534087149426341,11.574844017624855,4.518646661192179,Marseille,2023,Ligue 1
12111,Amir Murillo,16,979,3,0.9443634413182735,2,1.604901198297739,5,7,3,0,D S,Marseille,3,0.9443634413182735,5.3255571611225605,3.957347460091114,Marseille,2023,Ligue 1
12425,Faris Moumbagna,13,532,3,2.297125905752182,1,0.9849253073334694,16,4,0,1,F S,Marseille,3,2.297125905752182,3.6564183309674263,0.9049820774234831,Marseille,2023,Ligue 1
849,Chancel Mbemba,25,2213,2,1.8016112111508846,2,0.9920555800199509,19,7,1,0,D,Marseille,2,1.8016112111508846,8.687920725438744,8.569199843797833,Marseille,2023,Ligue 1
7486,Leonardo Balerdi,27,2286,2,1.5898108915425837,0,0.14491049945354462,14,5,4,1,D S,Marseille,2,1.5898108915425837,8.152847118675709,7.985097009688616,Marseille,2023,Ligue 1
8328,Azz-Eddine Ounahi,21,1234,2,0.9383462257683277,0,1.6522557511925697,16,15,3,0,M S,Marseille,2,0.9383462257683277,5.264179594814777,3.744540598243475,Marseille,2023,Ligue 1
677,Jordan Veretout,29,2181,1,2.1600702428258955,2,5.629450068809092,36,48,4,0,M S,Marseille,1,2.1600702428258955,12.616389954928309,9.140395939350128,Marseille,2023,Ligue 1
5717,Amine Harit,28,1837,1,2.992945097386837,2,3.8823818005621433,33,39,5,0,F M S,Marseille,1,2.992945097386837,10.56260772421956,5.6257153721526265,Marseille,2023,Ligue 1
8330,Jean Onana,13,553,1,0.7238339576870203,0,0.10110863484442234,8,2,1,0,M S,Marseille,1,0.7238339576870203,2.4911927841603756,2.370654184371233,Marseille,2023,Ligue 1
8696,Pape Alassane Gueye,15,765,1,0.639775212854147,0,0.5262564718723297,8,4,2,0,D M S,Marseille,1,0.639775212854147,3.970248483121395,3.0654432736337185,Marseille,2023,Ligue 1
8980,Luis Henrique,15,773,1,1.092231074348092,0,0.7575593367218971,12,10,0,0,D F M S,Marseille,1,1.092231074348092,3.036521696485579,1.3965907404199243,Marseille,2023,Ligue 1
11750,Emran Soglo,3,118,1,0.06254880130290985,1,0.05938415601849556,1,2,1,0,M S,Marseille,1,0.06254880130290985,0.8474048599600792,0.7254718653857708,Marseille,2023,Ligue 1
399,Ulisses García,13,904,0,0.40494887810200453,0,1.059856466948986,11,8,0,0,D S,Marseille,0,0.40494887810200453,4.882287677377462,4.344686005264521,Marseille,2023,Ligue 1
1516,Geoffrey Kondogbia,26,1442,0,0.3745703939348459,0,0.7353154523298144,8,10,3,0,M S,Marseille,0,0.3745703939348459,4.445752723142505,4.012066396418959,Marseille,2023,Ligue 1
1809,Joaquín Correa,12,434,0,0.5828954353928566,0,0.643419899046421,4,5,2,0,F M S,Marseille,0,0.5828954353928566,1.8668145267292857,0.8535171588882804,Marseille,2023,Ligue 1
2107,Pau López,33,2943,0,0,0,0.38716500997543335,0,2,1,0,GK,Marseille,0,0,6.891925988718867,6.504760993644595,Marseille,2023,Ligue 1
2293,Rubén Blanco,2,117,0,0,0,0,0,0,0,0,GK S,Marseille,0,0,0.27140580303967,0.27140580303967,Marseille,2023,Ligue 1
3673,Valentin Rongier,10,862,0,0.47283221781253815,0,0.7356455996632576,10,9,2,0,M,Marseille,0,0.47283221781253815,5.079157188534737,4.197437301278114,Marseille,2023,Ligue 1
5759,Matteo Guendouzi,2,8,0,0.41735342144966125,0,0,2,0,0,0,S,Marseille,0,0.41735342144966125,0.41735342144966125,0,Marseille,2023,Ligue 1
7891,Renan Lodi,14,1244,0,0.716683579608798,0,1.239263977855444,6,14,6,0,D,Marseille,0,0.716683579608798,4.840963572263718,3.4815161861479282,Marseille,2023,Ligue 1
9399,Quentin Merlin,10,709,0,0.15646352991461754,1,1.415216809604317,5,12,1,0,D S,Marseille,0,0.15646352991461754,3.276215113699436,2.4621531143784523,Marseille,2023,Ligue 1
9673,Bilal Nadir,5,100,0,0.08276744186878204,0,0.13041460886597633,1,2,1,0,M S,Marseille,0,0.08276744186878204,0.21318205073475838,0.07328885048627853,Marseille,2023,Ligue 1
9699,Bamo Meïté,16,613,0,0.08617095649242401,0,0.011449407786130905,1,1,1,0,D S,Marseille,0,0.08617095649242401,3.301255164667964,3.301255164667964,Marseille,2023,Ligue 1
11293,François Mughe,5,175,0,0.09188223257660866,0,0.14500178769230843,3,2,1,0,M S,Marseille,0,0.09188223257660866,0.45938766561448574,0.2345729675143957,Marseille,2023,Ligue 1
12120,Noam Mayoka-Tika,1,1,0,0,0,0,0,0,0,0,S,Marseille,0,0,0,0,Marseille,2023,Ligue 1
12375,Sofiane Sidi Ali,2,12,0,0.06802459806203842,0,0,1,0,0,0,S,Marseille,0,0.06802459806203842,0.3908601924777031,0.3228355944156647,Marseille,2023,Ligue 1
12586,Raimane Daou,1,22,0,0,0,0,0,0,0,0,S,Marseille,0,0,0.07235130667686462,0.07235130667686462,Marseille,2023,Ligue 1
12587,Keyliane Abdallah,1,1,0,0,0,0,0,0,0,0,S,Marseille,0,0,0,0,Marseille,2023,Ligue 1
3277,Alexandre Lacazette,29,2328,19,14.314888790249825,2,2.1464070649817586,62,20,3,1,F S,Lyon,17,12.794698551297188,14.286405302584171,2.908077796921134,Lyon,2023,Ligue 1
12014,Jake O&#039;Brien,27,2369,4,3.1601644456386566,2,1.7144725359976292,18,5,4,1,D,Lyon,4,3.1601644456386566,6.373841376975179,6.311421249061823,Lyon,2023,Ligue 1
3585,Said Benrahma,12,799,3,1.6094996351748705,3,3.6835075058043003,25,23,2,0,F M S,Lyon,3,1.6094996351748705,6.6209618747234344,2.8606580197811127,Lyon,2023,Ligue 1
10701,Nicolás Tagliafico,25,2139,3,3.263522985391319,1,0.8974769078195095,15,18,5,1,D M,Lyon,3,3.263522985391319,7.981826696544886,5.2273042015731335,Lyon,2023,Ligue 1
12060,Ernest Nuamah,29,1861,3,4.488262306898832,2,4.6635559890419245,43,29,4,0,F M S,Lyon,3,4.488262306898832,10.613944187760353,4.294388744980097,Lyon,2023,Ligue 1
12336,Malick Fofana,17,521,3,2.3040476609021425,0,0.6635458040982485,9,6,0,0,D F S,Lyon,3,2.3040476609021425,4.472375379875302,2.0387245416641235,Lyon,2023,Ligue 1
3603,Corentin Tolisso,25,1764,2,2.9498002268373966,1,2.180631509050727,39,26,5,0,D M S,Lyon,1,2.189705092459917,9.692050624638796,6.481072263792157,Lyon,2023,Ligue 1
